19:01:28.951,220.66
19:01:28.952,220.64
19:01:28.952,220.63
19:01:28.955,220.62
19:01:28.957,220.60
19:01:28.957,220.59
19:01:28.959,220.57
19:01:28.965,220.56
19:01:28.965,220.55
19:01:28.965,220.54
19:01:28.967,220.52
19:01:28.968,220.51
19:01:28.972,220.50
19:01:28.973,220.49
19:01:28.978,220.48
19:01:28.980,220.47
19:01:28.980,220.46
19:01:28.981,220.45
19:01:28.984,220.44
19:01:28.990,220.43
19:01:28.990,220.42
19:01:28.995,220.41
19:01:28.998,220.40
19:01:28.998,220.39
19:01:28.999,220.38
19:01:28.999,220.38
19:01:29.005,220.37
19:01:29.005,220.36
19:01:29.007,220.35
19:01:29.008,220.35
19:01:29.008,220.34
19:01:29.009,220.33
19:01:29.014,220.32
19:01:29.016,220.32
19:01:29.017,220.31
19:01:29.017,220.31
19:01:29.020,220.30
19:01:29.022,220.29
19:01:29.023,220.29
19:01:29.077,220.28
19:01:29.078,220.27
19:01:29.078,220.27
19:01:29.078,220.26
19:01:29.082,220.26
19:01:29.082,220.26
19:01:29.082,220.25
19:01:29.082,220.25
19:01:29.082,220.24
19:01:29.084,220.24
19:01:29.086,220.24
19:01:29.087,220.24
19:01:29.091,220.24
19:01:29.092,220.24
19:01:29.094,220.24
19:01:29.097,220.24
19:01:29.097,220.24
19:01:29.098,220.25
19:01:29.159,220.25
19:01:29.159,220.25
19:01:29.160,220.25
19:01:29.160,220.25
19:01:29.160,220.25
19:01:29.162,220.26
19:01:29.166,220.26
19:01:29.168,220.26
19:01:29.171,220.27
19:01:29.171,220.27
19:01:29.171,220.27
19:01:29.171,220.28
19:01:29.171,220.28
19:01:29.173,220.49
19:01:29.174,220.50
19:01:29.179,220.51
19:01:29.179,220.52
19:01:29.182,220.53
19:01:29.183,220.54
19:01:29.249,220.55
19:01:29.251,220.57
19:01:29.251,220.58
19:01:29.252,220.59
19:01:29.253,220.60
19:01:29.254,220.61
19:01:29.254,220.62
19:01:29.254,220.64
19:01:29.254,220.65
19:01:29.254,220.66
19:01:29.257,221.13
19:01:29.258,221.15
19:01:29.259,221.17
19:01:29.263,221.19
19:01:29.264,221.21
19:01:29.266,221.23
19:01:29.269,221.25
19:01:29.350,221.27
19:01:29.350,221.29
19:01:29.352,221.31
19:01:29.353,221.33
19:01:29.355,221.35
19:01:29.355,221.37
19:01:29.355,221.39
19:01:29.355,221.42
19:01:29.355,221.44
19:01:29.428,222.47
19:01:29.428,222.50
19:01:29.428,222.53
19:01:29.428,222.56
19:01:29.431,222.59
19:01:29.431,222.63
19:01:29.431,222.66
19:01:29.431,222.69
19:01:29.431,222.72
19:01:29.434,223.90
19:01:29.434,223.94
19:01:29.435,223.98
19:01:29.605,224.02
19:01:29.614,224.06
19:01:29.614,224.10
19:01:29.623,224.14
19:01:29.639,224.18
19:01:29.641,224.22
19:01:29.653,224.26
19:01:29.654,224.30
19:01:29.656,224.34
19:01:29.656,224.38
19:01:29.656,224.43
19:01:29.656,224.47
19:01:29.658,230.16
19:01:29.660,230.22
19:01:29.663,230.28
19:01:29.670,230.34
19:01:29.670,230.41
19:01:29.670,230.47
19:01:29.670,230.53
19:01:29.670,230.59
19:01:29.670,230.94
19:01:29.672,231.01
19:01:29.673,231.07
19:01:29.691,231.14
19:01:29.691,231.20
19:01:29.697,231.27
19:01:29.697,231.33
19:01:29.700,231.40
19:01:29.702,231.46
19:01:29.702,231.53
19:01:29.706,231.59
19:01:29.712,231.66
19:01:29.712,231.72
19:01:29.712,231.79
19:01:29.712,231.86
19:01:29.712,231.92
19:01:29.714,232.30
19:01:29.715,232.36
19:01:29.718,232.43
19:01:29.720,232.50
19:01:29.723,232.57
19:01:29.723,232.64
19:01:29.723,232.71
19:01:29.724,232.77
19:01:29.727,232.84
19:01:29.730,232.91
19:01:29.732,232.98
19:01:29.732,233.05
19:01:29.736,233.12
19:01:29.736,233.19
19:01:29.740,233.26
19:01:29.740,233.33
19:01:29.745,233.40
19:01:29.809,233.47
19:01:29.810,233.54
19:01:29.810,233.62
19:01:29.823,233.69
19:01:29.889,233.76
19:01:29.890,233.83
19:01:29.891,233.90
19:01:29.891,233.97
19:01:29.891,234.05
19:01:29.891,234.12
19:01:29.891,234.19
19:01:29.893,236.72
19:01:29.895,236.80
19:01:29.897,236.87
19:01:29.902,236.95
19:01:29.902,237.03
19:01:29.902,237.11
19:01:29.902,237.19
19:01:29.902,237.27
19:01:29.904,239.82
19:01:29.909,239.90
19:01:29.963,239.98
19:01:29.963,240.07
19:01:29.963,240.15
19:01:29.963,240.24
19:01:29.964,240.32
19:01:29.965,240.41
19:01:29.967,240.50
19:01:29.971,240.58
19:01:29.973,240.67
19:01:29.973,240.75
19:01:29.973,240.84
19:01:29.973,240.92
19:01:29.973,241.01
19:01:29.975,242.98
19:01:29.982,243.07
19:01:29.982,243.16
19:01:29.983,243.25
19:01:29.984,243.34
19:01:29.988,243.43
19:01:30.051,243.52
19:01:30.051,243.61
19:01:30.051,243.70
19:01:30.052,243.79
19:01:30.054,243.88
19:01:30.055,243.97
19:01:30.055,244.06
19:01:30.055,244.15
19:01:30.055,244.24
19:01:30.058,246.60
19:01:30.059,246.70
19:01:30.059,246.79
19:01:30.061,246.89
19:01:30.064,246.98
19:01:30.064,247.08
19:01:30.066,247.18
19:01:30.068,247.27
19:01:30.071,247.37
19:01:30.074,247.46
19:01:30.075,247.56
19:01:30.075,247.66
19:01:30.079,247.75
19:01:30.080,247.85
19:01:30.082,247.95
19:01:30.084,248.04
19:01:30.088,248.14
19:01:30.089,248.24
19:01:30.092,248.33
19:01:30.094,248.43
19:01:30.095,248.53
19:01:30.098,248.63
19:01:30.101,248.73
19:01:30.103,248.82
19:01:30.103,248.92
19:01:30.105,249.02
19:01:30.107,249.17
19:01:30.109,249.27
19:01:30.111,249.37
19:01:30.116,249.46
19:01:30.116,249.56
19:01:30.116,249.66
19:01:30.119,249.76
19:01:30.121,249.86
19:01:30.123,249.96
19:01:30.125,250.06
19:01:30.128,250.16
19:01:30.130,250.26
19:01:30.133,250.36
19:01:30.134,250.46
19:01:30.139,250.56
19:01:30.141,250.66
19:01:30.141,250.76
19:01:30.142,250.86
19:01:30.144,250.96
19:01:30.145,251.06
19:01:30.149,251.17
19:01:30.150,251.27
19:01:30.151,251.37
19:01:30.155,251.47
19:01:30.157,251.57
19:01:30.157,251.67
19:01:30.159,251.77
19:01:30.162,251.88
19:01:30.164,251.98
19:01:30.166,252.08
19:01:30.169,252.18
19:01:30.170,252.28
19:01:30.173,252.38
19:01:30.177,252.49
19:01:30.178,252.59
19:01:30.178,252.74
19:01:30.183,252.84
19:01:30.183,252.95
19:01:30.186,253.05
19:01:30.188,253.15
19:01:30.189,253.26
19:01:30.191,253.36
19:01:30.193,253.46
19:01:30.195,253.56
19:01:30.198,253.67
19:01:30.198,253.77
19:01:30.199,253.87
19:01:30.203,253.98
19:01:30.204,254.08
19:01:30.205,254.19
19:01:30.208,254.29
19:01:30.213,254.39
19:01:30.214,254.50
19:01:30.216,254.60
19:01:30.217,254.71
19:01:30.219,254.81
19:01:30.223,254.92
19:01:30.225,255.02
19:01:30.225,255.13
19:01:30.274,255.23
19:01:30.275,255.34
19:01:30.276,255.45
19:01:30.277,255.55
19:01:30.278,255.66
19:01:30.283,255.76
19:01:30.284,255.87
19:01:30.284,255.98
19:01:30.284,256.08
19:01:30.284,256.19
19:01:30.286,258.53
19:01:30.295,258.64
19:01:30.295,258.75
19:01:30.295,258.86
19:01:30.296,258.97
19:01:30.299,259.08
19:01:30.465,259.19
19:01:30.465,259.30
19:01:30.465,259.41
19:01:30.466,259.52
19:01:30.467,259.63
19:01:30.467,259.74
19:01:30.467,259.85
19:01:30.467,259.96
19:01:30.467,260.06
19:01:30.468,268.81
19:01:30.469,268.92
19:01:30.472,269.04
19:01:30.538,269.16
19:01:30.538,269.27
19:01:30.538,269.39
19:01:30.538,269.50
19:01:30.540,269.68
19:01:30.541,269.80
19:01:30.542,269.91
19:01:30.548,270.03
19:01:30.548,270.15
19:01:30.548,270.27
19:01:30.548,270.38
19:01:30.548,270.50
19:01:30.607,273.78
19:01:30.628,273.89
19:01:30.629,274.01
19:01:30.630,274.13
19:01:30.632,274.25
19:01:30.632,274.37
19:01:30.632,274.49
19:01:30.632,274.61
19:01:30.632,274.73
19:01:30.634,277.33
19:01:30.636,277.51
19:01:30.638,277.63
19:01:30.639,277.76
19:01:30.643,277.88
19:01:30.643,278.00
19:01:30.643,278.12
19:01:30.643,278.24
19:01:30.645,279.46
19:01:30.647,279.58
19:01:30.648,279.71
19:01:30.652,279.83
19:01:30.653,279.95
19:01:30.655,280.07
19:01:30.658,280.19
19:01:30.659,280.32
19:01:30.663,280.44
19:01:30.664,280.56
19:01:30.664,280.68
19:01:30.667,280.80
19:01:30.671,280.93
19:01:30.672,281.05
19:01:30.675,281.17
19:01:30.675,281.29
19:01:30.677,281.48
19:01:30.680,281.60
19:01:30.680,281.72
19:01:30.683,281.84
19:01:30.684,281.96
19:01:30.687,282.09
19:01:30.691,282.21
19:01:30.740,282.33
19:01:30.741,282.45
19:01:30.742,282.58
19:01:30.742,282.70
19:01:30.743,282.82
19:01:30.745,282.94
19:01:30.751,283.07
19:01:30.753,283.19
19:01:30.753,283.31
19:01:30.753,283.43
19:01:30.753,283.56
19:01:30.753,283.68
19:01:30.755,286.22
19:01:30.759,286.34
19:01:30.762,286.47
19:01:30.762,286.59
19:01:30.763,286.71
19:01:30.832,286.84
19:01:30.834,286.96
19:01:30.834,287.09
19:01:30.834,287.21
19:01:30.834,287.34
19:01:30.839,287.52
19:01:30.841,287.65
19:01:30.841,287.71
19:01:30.841,287.84
19:01:30.841,287.96
19:01:30.846,291.78
19:01:30.850,291.90
19:01:30.851,292.03
19:01:30.851,292.15
19:01:30.853,292.28
19:01:30.854,292.40
19:01:30.857,292.53
19:01:30.925,292.65
19:01:30.925,292.78
19:01:30.925,292.90
19:01:30.934,293.03
19:01:30.937,293.15
19:01:30.937,293.28
19:01:30.937,293.40
19:01:30.937,293.53
19:01:30.937,293.65
19:01:31.014,296.98
19:01:31.014,297.11
19:01:31.015,297.23
19:01:31.017,297.36
19:01:31.017,297.49
19:01:31.017,297.62
19:01:31.017,297.75
19:01:31.017,297.87
19:01:31.018,302.80
19:01:31.019,302.93
19:01:31.020,303.06
19:01:31.024,303.19
19:01:31.028,303.32
19:01:31.028,303.44
19:01:31.031,303.57
19:01:31.031,303.70
19:01:31.033,303.83
19:01:31.034,303.96
19:01:31.039,304.09
19:01:31.041,304.21
19:01:31.041,304.34
19:01:31.043,304.47
19:01:31.044,304.60
19:01:31.046,304.79
19:01:31.050,304.92
19:01:31.051,305.05
19:01:31.055,305.18
19:01:31.056,305.31
19:01:31.058,305.44
19:01:31.060,305.57
19:01:31.064,305.70
19:01:31.064,305.83
19:01:31.065,305.96
19:01:31.068,306.09
19:01:31.069,306.22
19:01:31.073,306.35
19:01:31.074,306.48
19:01:31.078,306.61
19:01:31.078,306.74
19:01:31.080,306.87
19:01:31.082,307.00
19:01:31.083,307.13
19:01:31.086,307.26
19:01:31.090,307.39
19:01:31.090,307.52
19:01:31.093,307.65
19:01:31.107,307.78
19:01:31.108,307.91
19:01:31.109,308.04
19:01:31.123,308.16
19:01:31.125,308.29
19:01:31.139,308.42
19:01:31.141,308.55
19:01:31.141,308.68
19:01:31.141,308.81
19:01:31.141,308.94
19:01:31.159,310.18
19:01:31.160,310.31
19:01:31.161,310.44
19:01:31.163,310.57
19:01:31.163,310.70
19:01:31.163,310.83
19:01:31.163,310.96
19:01:31.163,311.09
19:01:31.165,312.39
19:01:31.167,312.52
19:01:31.168,312.66
19:01:31.171,312.79
19:01:31.174,312.92
19:01:31.174,313.05
19:01:31.175,313.18
19:01:31.178,313.31
19:01:31.180,313.44
19:01:31.183,313.57
19:01:31.185,313.70
19:01:31.188,313.83
19:01:31.189,313.96
19:01:31.191,314.09
19:01:31.193,314.23
19:01:31.193,314.36
19:01:31.199,314.49
19:01:31.199,314.62
19:01:31.200,314.75
19:01:31.204,314.88
19:01:31.206,315.01
19:01:31.207,315.14
19:01:31.213,315.27
19:01:31.215,315.40
19:01:31.215,315.53
19:01:31.216,315.66
19:01:31.218,315.79
19:01:31.221,315.92
19:01:31.223,316.05
19:01:31.223,316.19
19:01:31.225,316.32
19:01:31.228,316.51
19:01:31.229,316.65
19:01:31.232,316.78
19:01:31.234,316.91
19:01:31.236,317.04
19:01:31.236,317.17
19:01:31.239,317.31
19:01:31.240,317.44
19:01:31.243,317.57
19:01:31.245,317.70
19:01:31.247,317.84
19:01:31.250,317.97
19:01:31.251,318.10
19:01:31.255,318.23
19:01:31.258,318.37
19:01:31.259,318.50
19:01:31.261,318.63
19:01:31.263,318.76
19:01:31.263,318.90
19:01:31.267,319.03
19:01:31.268,319.16
19:01:31.270,319.29
19:01:31.272,319.42
19:01:31.275,319.56
19:01:31.278,319.69
19:01:31.279,319.82
19:01:31.279,319.95
19:01:31.282,320.08
19:01:31.283,320.22
19:01:31.286,320.35
19:01:31.290,320.48
19:01:31.292,320.61
19:01:31.293,320.75
19:01:31.294,320.88
19:01:31.297,321.01
19:01:31.299,321.21
19:01:31.300,321.34
19:01:31.303,321.47
19:01:31.307,321.61
19:01:31.307,321.74
19:01:31.308,321.87
19:01:31.310,322.00
19:01:31.312,322.14
19:01:31.314,322.27
19:01:31.318,322.40
19:01:31.319,322.54
19:01:31.319,322.67
19:01:31.323,322.80
19:01:31.323,322.93
19:01:31.328,323.07
19:01:31.328,323.20
19:01:31.332,323.33
19:01:31.333,323.47
19:01:31.335,323.60
19:01:31.338,323.73
19:01:31.340,323.87
19:01:31.341,324.00
19:01:31.353,324.13
19:01:31.354,324.27
19:01:31.354,324.40
19:01:31.354,324.53
19:01:31.355,324.67
19:01:31.358,324.80
19:01:31.359,324.93
19:01:31.360,325.07
19:01:31.364,325.20
19:01:31.366,325.33
19:01:31.366,325.47
19:01:31.366,325.60
19:01:31.368,325.73
19:01:31.369,325.87
19:01:31.371,326.07
19:01:31.375,326.20
19:01:31.375,326.34
19:01:31.376,326.47
19:01:31.379,326.61
19:01:31.380,326.74
19:01:31.383,326.87
19:01:31.388,327.01
19:01:31.389,327.14
19:01:31.390,327.28
19:01:31.393,327.41
19:01:31.393,327.55
19:01:31.396,327.68
19:01:31.398,327.82
19:01:31.398,327.96
19:01:31.405,328.09
19:01:31.405,328.22
19:01:31.407,328.36
19:01:31.408,328.49
19:01:31.411,328.63
19:01:31.412,328.76
19:01:31.415,328.90
19:01:31.415,329.03
19:01:31.417,329.17
19:01:31.419,329.30
19:01:31.443,329.44
19:01:31.444,329.57
19:01:31.447,329.71
19:01:31.448,329.84
19:01:31.519,329.97
19:01:31.519,330.11
19:01:31.519,330.24
19:01:31.519,330.37
19:01:31.519,330.51
19:01:31.522,331.52
19:01:31.522,331.66
19:01:31.524,331.79
19:01:31.636,331.93
19:01:31.700,332.06
19:01:31.700,332.20
19:01:31.700,332.34
19:01:31.700,332.47
19:01:31.700,332.61
19:01:31.700,344.54
19:01:31.703,344.68
19:01:31.703,344.81
19:01:31.709,344.95
19:01:31.710,345.09
19:01:31.710,345.23
19:01:31.710,345.37
19:01:31.710,345.51
19:01:31.712,349.66
19:01:31.718,349.80
19:01:31.718,349.94
19:01:31.786,350.08
19:01:31.787,350.23
19:01:31.789,350.37
19:01:31.789,350.51
19:01:31.792,350.66
19:01:31.792,350.80
19:01:31.796,350.95
19:01:31.798,351.09
19:01:31.798,351.23
19:01:31.798,351.38
19:01:31.798,351.52
19:01:31.802,356.02
19:01:31.805,356.16
19:01:31.807,356.38
19:01:31.807,356.53
19:01:31.874,356.67
19:01:31.874,356.82
19:01:31.874,356.96
19:01:31.875,357.11
19:01:31.876,357.25
19:01:31.882,357.40
19:01:31.883,357.55
19:01:31.883,357.69
19:01:31.883,357.84
19:01:31.883,357.99
19:01:31.883,358.13